time T_d d2 
621.362112 282.353392 0.256352 
621.412928 282.353392 0.256283 
621.46368 282.353392 0.256214 
621.514496 282.353392 0.256145 
621.565248 282.353392 0.256076 
621.616 282.353392 0.256007 
621.666816 282.353392 0.255938 
621.717568 282.353392 0.255869 
621.768384 282.353392 0.2558 
621.819136 282.353392 0.255731 
621.869952 282.353392 0.255662 
621.920704 282.353392 0.255593 
621.97152 282.353392 0.255524 
622.022272 282.353392 0.255455 
622.073088 282.353392 0.255386 
622.12384 282.353392 0.255317 
622.174592 282.353392 0.255248 
622.225408 282.353392 0.255179 
622.27616 282.353392 0.25511 
622.326976 282.353392 0.255041 
622.377728 282.353392 0.254972 
622.428544 282.353392 0.254903 
622.479296 282.353392 0.254834 
622.530112 282.353392 0.254765 
622.580864 282.353392 0.254696 
622.63168 282.353392 0.254627 
622.682432 282.353392 0.254558 
622.733184 282.353392 0.254489 
622.784 282.353392 0.25442 
622.834752 282.353392 0.254351 
622.885568 282.353392 0.254282 
622.93632 282.353392 0.254213 
622.987136 282.353392 0.254144 
623.037888 282.353392 0.254075 
623.088704 282.353392 0.254006 
623.139456 282.353392 0.253937 
623.190272 282.353392 0.253868 
623.241024 282.353392 0.253799 
623.29184 282.353392 0.25373 
623.342592 282.353392 0.253661 
623.393344 282.353392 0.253592 
623.44416 282.353392 0.253523 
623.494912 282.353392 0.253454 
623.545728 282.353392 0.253385 
623.59648 282.353392 0.253316 
623.647296 282.353392 0.253247 
623.698048 282.353392 0.253178 
623.748864 282.353392 0.253109 
623.799616 282.353392 0.25304 
623.850432 282.353392 0.252971 
623.901184 282.353392 0.252902 
623.951936 282.353392 0.252833 
624.002752 282.353392 0.252764 
624.053504 282.353392 0.252695 
624.10432 282.353392 0.252626 
624.155072 282.353392 0.252557 
624.205888 282.353392 0.252488 
624.25664 282.353392 0.252419 
624.307456 282.353392 0.25235 
624.358208 282.353392 0.252281 
624.409024 282.353392 0.252212 
624.459776 282.353392 0.252143 
624.510528 282.353392 0.252075 
624.561344 282.353392 0.252006 
624.612096 282.353392 0.251937 
624.662912 282.353392 0.251868 
624.713664 282.353392 0.251799 
624.76448 282.353392 0.25173 
624.815232 282.353392 0.251661 
624.866048 282.353392 0.251592 
624.9168 282.353392 0.251523 
624.967616 282.353392 0.251454 
625.018368 282.353392 0.251385 
625.069184 282.353392 0.251316 
625.119936 282.353392 0.251247 
625.170688 282.353392 0.251178 
625.221504 282.353392 0.251109 
625.272256 282.353392 0.25104 
625.323072 282.353392 0.250971 
625.373824 282.353392 0.250902 
625.42464 282.353392 0.250833 
625.475392 282.353392 0.250764 
625.526208 282.353392 0.250695 
625.57696 282.353392 0.250626 
625.627776 282.353392 0.250557 
625.678528 282.353392 0.250488 
625.72928 282.353392 0.250419 
625.780096 282.353392 0.25035 
625.830848 282.353392 0.250281 
625.881664 282.353392 0.250212 
625.932416 282.353392 0.250143 
625.983232 282.353392 0.250074 
626.033984 282.353392 0.250005 
626.0848 282.353392 0.249936 
626.135552 282.353392 0.249867 
626.186368 282.353392 0.249798 
626.23712 282.353392 0.249729 
626.287872 282.353392 0.24966 
626.338688 282.353392 0.249591 
626.38944 282.353392 0.249522 
626.440256 282.353392 0.249453 
626.491008 282.353392 0.249384 
626.541824 282.353392 0.249315 
626.592576 282.353392 0.249246 
626.643392 282.353392 0.249177 
626.694144 282.353392 0.249108 
626.74496 282.353392 0.249039 
626.795712 282.353392 0.24897 
626.846528 282.353392 0.248901 
626.89728 282.353392 0.248832 
626.948032 282.353392 0.248763 
626.998848 282.353392 0.248694 
627.0496 282.353392 0.248625 
627.100416 282.353392 0.248556 
627.151168 282.353392 0.248487 
627.201984 282.353392 0.248418 
627.252736 282.353392 0.248349 
627.303552 282.353392 0.24828 
627.354304 282.353392 0.248211 
627.40512 282.353392 0.248142 
627.455872 282.353392 0.248073 
627.506624 282.353392 0.248004 
627.55744 282.353392 0.247935 
627.608192 282.353392 0.247866 
627.659008 282.353392 0.247797 
627.70976 282.353392 0.247728 
627.760576 282.353392 0.247659 
627.811328 282.353392 0.24759 
627.862144 282.353392 0.247521 
627.912896 282.353392 0.247452 
627.963712 282.353392 0.247383 
628.014464 282.353392 0.247314 
628.065216 282.353392 0.247245 
628.116032 282.353392 0.247176 
628.166784 282.353392 0.247107 
628.2176 282.353392 0.247038 
628.268352 282.353392 0.246969 
628.319168 282.353392 0.246901 
628.36992 282.353392 0.246832 
628.420736 282.353392 0.246763 
628.471488 282.353392 0.246694 
628.522304 282.353392 0.246625 
628.573056 282.353392 0.246556 
628.623872 282.353392 0.246487 
628.674624 282.353392 0.246418 
628.725376 282.353392 0.246349 
628.776192 282.353392 0.24628 
628.826944 282.353392 0.246211 
628.87776 282.353392 0.246142 
628.928512 282.353392 0.246073 
628.979328 282.353392 0.246004 
629.03008 282.353392 0.245935 
629.080896 282.353392 0.245866 
629.131648 282.353392 0.245797 
629.182464 282.353392 0.245728 
629.233216 282.353392 0.245659 
629.283968 282.353392 0.24559 
629.334784 282.353392 0.245521 
629.385536 282.353392 0.245452 
629.436352 282.353392 0.245383 
629.487104 282.353392 0.245314 
629.53792 282.353392 0.245245 
629.588672 282.353392 0.245176 
629.639488 282.353392 0.245107 
629.69024 282.353392 0.245038 
629.741056 282.353392 0.244969 
629.791808 282.353392 0.2449 
629.84256 282.353392 0.244831 
629.893376 282.353392 0.244762 
629.944128 282.353392 0.244693 
629.994944 282.353392 0.244624 
630.045696 282.353392 0.244555 
630.096512 282.353392 0.244486 
630.147264 282.353392 0.244417 
630.19808 282.353392 0.244348 
630.248832 282.353392 0.244279 
630.299648 282.353392 0.24421 
630.3504 282.353392 0.244141 
630.401216 282.353392 0.244072 
630.451968 282.353392 0.244003 
630.50272 282.353392 0.243934 
630.553536 282.353392 0.243865 
630.604288 282.353392 0.243796 
630.655104 282.353392 0.243727 
630.705856 282.353392 0.243658 
630.756672 282.353392 0.243589 
630.807424 282.353392 0.24352 
630.85824 282.353392 0.243451 
630.908992 282.353392 0.243382 
630.959808 282.353392 0.243313 
631.01056 282.353392 0.243244 
631.061312 282.353392 0.243175 
631.112128 282.353392 0.243106 
631.16288 282.353392 0.243037 
631.213696 282.353392 0.242968 
631.264448 282.353392 0.242899 
631.315264 282.353392 0.24283 
631.366016 282.353392 0.242761 
631.416832 282.353392 0.242692 
631.467584 282.353392 0.242623 
631.5184 282.353392 0.242554 
631.569152 282.353392 0.242485 
631.619904 282.353392 0.242416 
631.67072 282.353392 0.242347 
631.721472 282.353392 0.242278 
631.772288 282.353392 0.242209 
631.82304 282.353392 0.24214 
631.873856 282.353392 0.242071 
631.924608 282.353392 0.242002 
631.975424 282.353392 0.241934 
632.026176 282.353392 0.241865 
632.076992 282.353392 0.241796 
632.127744 282.353392 0.241727 
632.178496 282.353392 0.241658 
632.229312 282.353392 0.241589 
632.280064 282.353392 0.24152 
632.33088 282.353392 0.241451 
632.381632 282.353392 0.241382 
632.432448 282.353392 0.241313 
632.4832 282.353392 0.241244 
632.534016 282.353392 0.241175 
632.584768 282.353392 0.241106 
632.635584 282.353392 0.241037 
632.686336 282.353392 0.240968 
632.737152 282.353392 0.240899 
632.787904 282.353392 0.24083 
632.838656 282.353392 0.240761 
632.889472 282.353392 0.240692 
632.940224 282.353392 0.240623 
632.99104 282.353392 0.240554 
633.041792 282.353392 0.240485 
633.092608 282.353392 0.240416 
633.14336 282.353392 0.240347 
633.194176 282.353392 0.240278 
633.244928 282.353392 0.240209 
633.295744 282.353392 0.24014 
633.346496 282.353392 0.240071 
633.397248 282.353392 0.240002 
633.448064 282.353392 0.239933 
633.498816 282.353392 0.239864 
633.549632 282.353392 0.239795 
633.600384 282.353392 0.239726 
633.6512 282.353392 0.239657 
633.701952 282.353392 0.239588 
633.752768 282.353392 0.239519 
633.80352 282.353392 0.23945 
633.854336 282.353392 0.239381 
633.905088 282.353392 0.239312 
633.95584 282.353392 0.239243 
634.006656 282.353392 0.239174 
634.057408 282.353392 0.239105 
634.108224 282.353392 0.239036 
634.158976 282.353392 0.238967 
634.209792 282.353392 0.238898 
634.260544 282.353392 0.238829 
634.31136 282.353392 0.23876 
634.362112 282.353392 0.238691 
634.412928 282.353392 0.238622 
634.46368 282.353392 0.238553 
634.514496 282.353392 0.238484 
634.565248 282.353392 0.238415 
634.616 282.353392 0.238346 
634.666816 282.353392 0.238277 
634.717568 282.353392 0.238208 
634.768384 282.353392 0.238139 
634.819136 282.353392 0.23807 
634.869952 282.353392 0.238001 
634.920704 282.353392 0.237932 
634.97152 282.353392 0.237863 
635.022272 282.353392 0.237794 
635.073088 282.353392 0.237725 
635.12384 282.353392 0.237656 
635.174592 282.353392 0.237587 
635.225408 282.353392 0.237518 
635.27616 282.353392 0.237449 
635.326976 282.353392 0.23738 
635.377728 282.353392 0.237311 
635.428544 282.353392 0.237242 
635.479296 282.353392 0.237173 
635.530112 282.353392 0.237105 
635.580864 282.353392 0.237036 
635.63168 282.353392 0.236967 
635.682432 282.353392 0.236898 
635.733184 282.353392 0.236829 
635.784 282.353392 0.23676 
635.834752 282.353392 0.236691 
635.885568 282.353392 0.236622 
635.93632 282.353392 0.236553 
635.987136 282.353392 0.236484 
636.037888 282.353392 0.236415 
636.088704 282.353392 0.236346 
636.139456 282.353392 0.236277 
636.190272 282.353392 0.236208 
636.241024 282.353392 0.236139 
636.29184 282.353392 0.23607 
636.342592 282.353392 0.236001 
636.393344 282.353392 0.235932 
636.44416 282.353392 0.235863 
636.494912 282.353392 0.235794 
636.545728 282.353392 0.235725 
636.59648 282.353392 0.235656 
636.647296 282.353392 0.235587 
636.698048 282.353392 0.235518 
636.748864 282.353392 0.235449 
636.799616 282.353392 0.23538 
636.850432 282.353392 0.235311 
636.901184 282.353392 0.235242 
636.951936 282.353392 0.235173 
637.002752 282.353392 0.235104 
637.053504 282.353392 0.235035 
637.10432 282.353392 0.234966 
637.155072 282.353392 0.234897 
637.205888 282.353392 0.234828 
637.25664 282.353392 0.234759 
637.307456 282.353392 0.23469 
637.358208 282.353392 0.234621 
637.409024 282.353392 0.234552 
637.459776 282.353392 0.234483 
637.510528 282.353392 0.234414 
637.561344 282.353392 0.234345 
637.612096 282.353392 0.234276 
637.662912 282.353392 0.234207 
637.713664 282.353392 0.234138 
637.76448 282.353392 0.234069 
637.815232 282.353392 0.234 
637.866048 282.353392 0.233931 
637.9168 282.353392 0.233862 
637.967616 282.353392 0.233793 
638.018368 282.353392 0.233724 
638.069184 282.353392 0.233655 
638.119936 282.353392 0.233586 
638.170688 282.353392 0.233517 
638.221504 282.353392 0.233448 
638.272256 282.353392 0.233379 
638.323072 282.353392 0.23331 
638.373824 282.353392 0.233241 
638.42464 282.353392 0.233172 
638.475392 282.353392 0.233103 
638.526208 282.353392 0.233034 
638.57696 282.353392 0.232965 
638.627776 282.353392 0.232896 
638.678528 282.353392 0.232827 
638.72928 282.353392 0.232758 
638.780096 282.353392 0.232689 
638.830848 282.353392 0.23262 
638.881664 282.353392 0.232551 
638.932416 282.353392 0.232483 
638.983232 282.353392 0.232414 
639.033984 282.353392 0.232345 
639.0848 282.353392 0.232276 
639.135552 282.353392 0.232207 
639.186368 282.353392 0.232138 
639.23712 282.353392 0.232069 
639.287872 282.353392 0.232 
639.338688 282.353392 0.231931 
639.38944 282.353392 0.231862 
639.440256 282.353392 0.231793 
639.491008 282.353392 0.231724 
639.541824 282.353392 0.231655 
639.592576 282.353392 0.231586 
639.643392 282.353392 0.231517 
639.694144 282.353392 0.231448 
639.74496 282.353392 0.231379 
639.795712 282.353392 0.23131 
639.846528 282.353392 0.231241 
639.89728 282.353392 0.231172 
639.948032 282.353392 0.231103 
639.998848 282.353392 0.231034 
640.0496 282.353392 0.230965 
640.100416 282.353392 0.230896 
640.151168 282.353392 0.230827 
640.201984 282.353392 0.230758 
640.252736 282.353392 0.230689 
640.303552 282.353392 0.23062 
640.354304 282.353392 0.230551 
640.40512 282.353392 0.230482 
640.455872 282.353392 0.230413 
640.506624 282.353392 0.230344 
640.55744 282.353392 0.230275 
640.608192 282.353392 0.230206 
640.659008 282.353392 0.230137 
640.70976 282.353392 0.230068 
640.760576 282.353392 0.229999 
640.811328 282.353392 0.22993 
640.862144 282.353392 0.229861 
640.912896 282.353392 0.229792 
640.963712 282.353392 0.229723 
641.014464 282.353392 0.229654 
641.065216 282.353392 0.229585 
641.116032 282.353392 0.229516 
641.166784 282.353392 0.229447 
641.2176 282.353392 0.229378 
641.268352 282.353392 0.229309 
641.319168 282.353392 0.22924 
641.36992 282.353392 0.229171 
641.420736 282.353392 0.229102 
641.471488 282.353392 0.229033 
641.522304 282.353392 0.228964 
641.573056 282.353392 0.228895 
641.623872 282.353392 0.228826 
641.674624 282.353392 0.228757 
641.725376 282.353392 0.228688 
641.776192 282.353392 0.228619 
641.826944 282.353392 0.22855 
641.87776 282.353392 0.228481 
641.928512 282.353392 0.228412 
641.979328 282.353392 0.228343 
642.03008 282.353392 0.228274 
642.080896 282.353392 0.228205 
642.131648 282.353392 0.228136 
642.182464 282.353392 0.228067 
642.233216 282.353392 0.227999 
642.283968 282.353392 0.22793 
642.334784 282.353392 0.227861 
642.385536 282.353392 0.227792 
642.436352 282.353392 0.227723 
642.487104 282.353392 0.227654 
642.53792 282.353392 0.227585 
642.588672 282.353392 0.227516 
642.639488 282.353392 0.227447 
642.69024 282.353392 0.227378 
642.741056 282.353392 0.227309 
642.791808 282.353392 0.22724 
642.84256 282.353392 0.227171 
642.893376 282.353392 0.227102 
642.944128 282.353392 0.227033 
642.994944 282.353392 0.226964 
643.045696 282.353392 0.226895 
643.096512 282.353392 0.226826 
643.147264 282.353392 0.226757 
643.19808 282.353392 0.226688 
643.248832 282.353392 0.226619 
643.299648 282.353392 0.22655 
643.3504 282.353392 0.226481 
643.401216 282.353392 0.226412 
643.451968 282.353392 0.226343 
643.50272 282.353392 0.226274 
643.553536 282.353392 0.226205 
643.604288 282.353392 0.226136 
643.655104 282.353392 0.226067 
643.705856 282.353392 0.225998 
643.756672 282.353392 0.225929 
643.807424 282.353392 0.22586 
643.85824 282.353392 0.225791 
643.908992 282.353392 0.225722 
643.959808 282.353392 0.225653 
644.01056 282.353392 0.225584 
644.061312 282.353392 0.225515 
644.112128 282.353392 0.225446 
644.16288 282.353392 0.225377 
644.213696 282.353392 0.225308 
644.264448 282.353392 0.225239 
644.315264 282.353392 0.22517 
644.366016 282.353392 0.225101 
644.416832 282.353392 0.225032 
644.467584 282.353392 0.224963 
644.5184 282.353392 0.224894 
644.569152 282.353392 0.224825 
644.619904 282.353392 0.224756 
644.67072 282.353392 0.224687 
644.721472 282.353392 0.224618 
644.772288 282.353392 0.224549 
644.82304 282.353392 0.22448 
644.873856 282.353392 0.224411 
644.924608 282.353392 0.224342 
644.975424 282.353392 0.224273 
645.026176 282.353392 0.224204 
645.076992 282.353392 0.224135 
645.127744 282.353392 0.224066 
645.178496 282.353392 0.223997 
645.229312 282.353392 0.223928 
645.280064 282.353392 0.223859 
645.33088 282.353392 0.22379 
645.381632 282.353392 0.223721 
645.432448 282.353392 0.223653 
645.4832 282.353392 0.223584 
645.534016 282.353392 0.223515 
645.584768 282.353392 0.223446 
645.635584 282.353392 0.223377 
645.686336 282.353392 0.223308 
645.737152 282.353392 0.223239 
645.787904 282.353392 0.22317 
645.838656 282.353392 0.223101 
645.889472 282.353392 0.223032 
645.940224 282.353392 0.222963 
645.99104 282.353392 0.222894 
646.041792 282.353392 0.222825 
646.092608 282.353392 0.222756 
646.14336 282.353392 0.222687 
646.194176 282.353392 0.222618 
646.244928 282.353392 0.222549 
646.295744 282.353392 0.22248 
646.346496 282.353392 0.222411 
646.397248 282.353392 0.222342 
646.448064 282.353392 0.222273 
646.498816 282.353392 0.222204 
646.549632 282.353392 0.222135 
646.600384 282.353392 0.222066 
646.6512 282.353392 0.221997 
646.701952 282.353392 0.221928 
646.752768 282.353392 0.221859 
646.80352 282.353392 0.22179 
646.854336 282.353392 0.221721 
646.905088 282.353392 0.221652 
646.95584 282.353392 0.221583 
647.006656 282.353392 0.221514 
647.057408 282.353392 0.221445 
647.108224 282.353392 0.221376 
647.158976 282.353392 0.221307 
647.209792 282.353392 0.221238 
647.260544 282.353392 0.221169 
647.31136 282.353392 0.2211 
647.362112 282.353392 0.221031 
647.412928 282.353392 0.220962 
647.46368 282.353392 0.220893 
647.514496 282.353392 0.220824 
647.565248 282.353392 0.220755 
647.616 282.353392 0.220686 
647.666816 282.353392 0.220617 
647.717568 282.353392 0.220548 
647.768384 282.353392 0.220479 
647.819136 282.353392 0.22041 
647.869952 282.353392 0.220341 
647.920704 282.353392 0.220272 
647.97152 282.353392 0.220203 
648.022272 282.353392 0.220134 
648.073088 282.353392 0.220065 
648.12384 282.353392 0.219996 
648.174592 282.353392 0.219927 
648.225408 282.353392 0.219858 
648.27616 282.353392 0.219789 
648.326976 282.353392 0.21972 
648.377728 282.353392 0.219651 
648.428544 282.353392 0.219582 
648.479296 282.353392 0.219513 
648.530112 282.353392 0.219445 
648.580864 282.353392 0.219376 
648.63168 282.353392 0.219307 
648.682432 282.353392 0.219238 
648.733184 282.353392 0.219169 
648.784 282.353392 0.2191 
648.834752 282.353392 0.219031 
648.885568 282.353392 0.218962 
648.93632 282.353392 0.218893 
648.987136 282.353392 0.218824 
649.037888 282.353392 0.218755 
649.088704 282.353392 0.218686 
649.139456 282.353392 0.218617 
649.190272 282.353392 0.218548 
